accuracy,alignment_gap,alignment_negative_cosine,alignment_positive_cosine,best_val_macro_f1,experiment,macro_f1,q1_f1,q1_precision,q1_recall,q1_support,q2_f1,q2_precision,q2_recall,q2_support,q3_f1,q3_precision,q3_recall,q3_support,q4_f1,q4_precision,q4_recall,q4_support,retrieval_a2l_median_rank,retrieval_a2l_r1,retrieval_a2l_r10,retrieval_a2l_r5,retrieval_l2a_median_rank,retrieval_l2a_r1,retrieval_l2a_r10,retrieval_l2a_r5,run_id,seed,split,stage,test_evaluated,wall_seconds,weighted_f1,lambda_align,temperature,lambda_uni,gradient_strategy,affect_aware,cspa
0.8102409638554217,0.020194271579384804,-0.001674357452429831,0.018519913777709007,0.7999440631290016,multimodal_noalign,0.7999440631290016,0.8072289156626506,0.7790697674418605,0.8375,80,0.9170731707317074,0.8785046728971962,0.9591836734693877,98,0.7482014388489209,0.8387096774193549,0.6753246753246753,77,0.7272727272727273,0.7272727272727273,0.7272727272727273,77,116.0,0.0,0.04216867312788963,0.0150602413341403,125.0,0.009036144241690636,0.05421686917543411,0.03614457696676254,final_multimodal_noalign_seed3407,3407,validation,final_seed,False,63.9766104221344,0.8074186589641152,0.2,0.07,0.4575708941376109,scalarization,False,False
0.7951807228915663,0.07127796113491058,-0.039971426129341125,0.03130653500556946,0.7841596730737003,multimodal_noalign,0.7841596730737003,0.8333333333333334,0.8552631578947368,0.8125,80,0.9117647058823529,0.8773584905660378,0.9489795918367347,98,0.6814814814814815,0.7931034482758621,0.5974025974025974,77,0.7100591715976331,0.6521739130434783,0.7792207792207793,77,82.0,0.012048192322254181,0.07228915393352509,0.03313253074884415,87.0,0.009036144241690636,0.06927710771560669,0.03614457696676254,final_multimodal_noalign_seed42,42,validation,final_seed,False,55.937153339385986,0.7926754160549068,0.2,0.07,0.4575708941376109,scalarization,False,False
0.7921686746987951,0.05032975971698761,0.011761917732656002,0.062091678380966187,0.7816447498841151,multimodal_noalign,0.7816447498841151,0.8152866242038217,0.8311688311688312,0.8,80,0.9154228855721394,0.8932038834951457,0.9387755102040817,98,0.6865671641791045,0.8070175438596491,0.5974025974025974,77,0.7093023255813954,0.6421052631578947,0.7922077922077922,77,95.0,0.0060240961611270905,0.08132530003786087,0.03614457696676254,91.0,0.0060240961611270905,0.05722891539335251,0.01807228848338127,final_multimodal_noalign_seed777,777,validation,final_seed,False,61.463053941726685,0.7904106127528128,0.2,0.07,0.4575708941376109,scalarization,False,False
0.8132530120481928,0.1454906463623047,0.03004573844373226,0.1755363792181015,0.8042200854700855,multimodal_pcgrad,0.8042200854700855,0.8214285714285714,0.7840909090909091,0.8625,80,0.9285714285714286,0.9285714285714286,0.9285714285714286,98,0.7361111111111112,0.7910447761194029,0.6883116883116883,77,0.7307692307692307,0.7215189873417721,0.7402597402597403,77,40.0,0.0301204826682806,0.17168675363063812,0.10240963846445084,40.0,0.0150602413341403,0.15662650763988495,0.08734939992427826,final_multimodal_pcgrad_seed123,123,validation,final_seed,False,77.06803512573242,0.8122411808405784,0.2,0.07,0.4575708941376109,pcgrad,False,False
0.8012048192771084,0.16202716529369354,0.0304507315158844,0.19247789680957794,0.7890871158625371,multimodal_pcgrad,0.7890871158625371,0.8352941176470589,0.7888888888888889,0.8875,80,0.914572864321608,0.900990099009901,0.9285714285714286,98,0.725,0.6987951807228916,0.7532467532467533,77,0.6814814814814815,0.7931034482758621,0.5974025974025974,77,40.0,0.009036144241690636,0.16265060007572174,0.08132530003786087,41.0,0.0301204826682806,0.15361446142196655,0.09638553857803345,final_multimodal_pcgrad_seed2026,2026,validation,final_seed,False,82.95408391952515,0.7974420005703504,0.2,0.07,0.4575708941376109,pcgrad,False,False
0.8132530120481928,0.1919952929019928,0.016311852261424065,0.208307147026062,0.8018767413956114,multimodal_pcgrad,0.8018767413956114,0.8121212121212121,0.788235294117647,0.8375,80,0.909952606635071,0.8495575221238938,0.9795918367346939,98,0.7671232876712328,0.8115942028985508,0.7272727272727273,77,0.7183098591549296,0.7846153846153846,0.6623376623376623,77,40.0,0.01807228848338127,0.16867469251155853,0.08132530003786087,41.0,0.024096384644508362,0.15060241520404816,0.08734939992427826,final_multimodal_pcgrad_seed3407,3407,validation,final_seed,False,93.30654263496399,0.8088054359203267,0.2,0.07,0.4575708941376109,pcgrad,False,False
0.8012048192771084,0.2463870346546173,0.0023449633736163378,0.24873200058937073,0.792522700525834,multimodal_pcgrad,0.792522700525834,0.7904191616766467,0.7586206896551724,0.825,80,0.9054726368159204,0.883495145631068,0.9285714285714286,98,0.7552447552447552,0.8181818181818182,0.7012987012987013,77,0.7189542483660131,0.7236842105263158,0.7142857142857143,77,33.0,0.0301204826682806,0.20783132314682007,0.11144578456878662,36.0,0.03313253074884415,0.21084336936473846,0.1204819306731224,final_multimodal_pcgrad_seed42,42,validation,final_seed,False,114.73199272155762,0.799648116325666,0.2,0.07,0.4575708941376109,pcgrad,False,False
0.8012048192771084,0.1449560672044754,0.03985275700688362,0.18480882048606873,0.7952932121079394,multimodal_pcgrad,0.7952932121079394,0.7885714285714286,0.7263157894736842,0.8625,80,0.8900523560209425,0.9139784946236559,0.8673469387755102,98,0.7612903225806451,0.7564102564102564,0.7662337662337663,77,0.7412587412587412,0.803030303030303,0.6883116883116883,77,49.0,0.0060240961611270905,0.15662650763988495,0.07228915393352509,51.0,0.01807228848338127,0.14156626164913177,0.08433734625577927,final_multimodal_pcgrad_seed777,777,validation,final_seed,False,73.21600484848022,0.801226274371685,0.2,0.07,0.4575708941376109,pcgrad,False,False
0.8132530120481928,0.10120361298322678,-0.0026867659762501717,0.09851684421300888,0.7974509753621689,lambda_0.01,0.7974509753621689,0.8705882352941177,0.8222222222222222,0.925,80,0.9246231155778895,0.9108910891089109,0.9387755102040817,98,0.6504065040650406,0.8695652173913043,0.5194805194805194,77,0.7441860465116279,0.6736842105263158,0.8311688311688312,77,60.0,0.0060240961611270905,0.11746987700462341,0.05421686917543411,66.0,0.0060240961611270905,0.09939759224653244,0.0662650614976883,lambda_0.01_seed42,42,validation,lambda_sweep,False,65.53524351119995,0.806155875134235,0.01,0.07,0.4575708941376109,scalarization,False,False
0.7921686746987951,0.1268879622220993,0.0030507443007081747,0.12993870675563812,0.7841967355027128,lambda_0.05,0.7841967355027128,0.762589928057554,0.8983050847457628,0.6625,80,0.9108910891089109,0.8846153846153846,0.9387755102040817,98,0.7532467532467533,0.7532467532467533,0.7532467532467533,77,0.7100591715976331,0.6521739130434783,0.7792207792207793,77,50.0,0.012048192322254181,0.1234939768910408,0.07831325381994247,57.0,0.012048192322254181,0.11746987700462341,0.0662650614976883,lambda_0.05_seed42,42,validation,lambda_sweep,False,63.15404725074768,0.7920152927418534,0.05,0.07,0.4575708941376109,scalarization,False,False
0.7951807228915663,0.07127796113491058,-0.039971426129341125,0.03130653500556946,0.7841596730737003,lambda_0.0,0.7841596730737003,0.8333333333333334,0.8552631578947368,0.8125,80,0.9117647058823529,0.8773584905660378,0.9489795918367347,98,0.6814814814814815,0.7931034482758621,0.5974025974025974,77,0.7100591715976331,0.6521739130434783,0.7792207792207793,77,82.0,0.012048192322254181,0.07228915393352509,0.03313253074884415,87.0,0.009036144241690636,0.06927710771560669,0.03614457696676254,lambda_0.0_seed42,42,validation,lambda_sweep,False,58.33457398414612,0.7926754160549068,0.0,0.07,0.4575708941376109,scalarization,False,False
0.8072289156626506,0.20640745759010315,0.004312567878514528,0.210720032453537,0.7980208713642449,lambda_0.10,0.7980208713642449,0.85,0.85,0.85,80,0.9191919191919192,0.91,0.9285714285714286,98,0.7,0.7777777777777778,0.6363636363636364,77,0.7228915662650602,0.6741573033707865,0.7792207792207793,77,40.0,0.027108434587717056,0.17168675363063812,0.08433734625577927,46.0,0.03313253074884415,0.16566264629364014,0.09638553857803345,lambda_0.10_seed42,42,validation,lambda_sweep,False,80.11545515060425,0.8061549960337883,0.1,0.07,0.4575708941376109,scalarization,False,False
0.8132530120481928,0.19923433661460876,0.01598151959478855,0.21521586179733276,0.8044414324076277,lambda_0.20,0.8044414324076277,0.8387096774193549,0.8666666666666667,0.8125,80,0.9038461538461539,0.8545454545454545,0.9591836734693877,98,0.7397260273972602,0.782608695652174,0.7012987012987013,77,0.7354838709677419,0.7307692307692307,0.7402597402597403,77,39.0,0.027108434587717056,0.1897590309381485,0.09036144614219666,45.0,0.01807228848338127,0.1807228922843933,0.11144578456878662,lambda_0.20_seed42,42,validation,lambda_sweep,False,66.9103479385376,0.8110387332667971,0.2,0.07,0.4575708941376109,scalarization,False,False
0.8042168674698795,0.16572141647338867,0.04247727245092392,0.208198681473732,0.7926333753971995,lambda_0.50,0.7926333753971995,0.7973856209150327,0.8356164383561644,0.7625,80,0.9150943396226415,0.8508771929824561,0.9897959183673469,98,0.7320261437908496,0.7368421052631579,0.7272727272727273,77,0.726027397260274,0.7681159420289855,0.6883116883116883,77,46.0,0.027108434587717056,0.16566264629364014,0.09939759224653244,47.0,0.0150602413341403,0.14759035408496857,0.08132530003786087,lambda_0.50_seed42,42,validation,lambda_sweep,False,50.586724281311035,0.8004223422203555,0.5,0.07,0.4575708941376109,scalarization,False,False
0.8012048192771084,0.194696843624115,0.057152725756168365,0.25184956192970276,0.7890385600063019,lambda_1.0,0.7890385600063019,0.7777777777777778,0.7682926829268293,0.7875,80,0.8940092165898618,0.8151260504201681,0.9897959183673469,98,0.7612903225806451,0.7564102564102564,0.7662337662337663,77,0.7230769230769231,0.8867924528301887,0.6103896103896104,77,38.0,0.021084336563944817,0.1927710771560669,0.10240963846445084,37.0,0.024096384644508362,0.1897590309381485,0.10843373835086823,lambda_1.0_seed42,42,validation,lambda_sweep,False,52.603190660476685,0.7955765161556068,1.0,0.07,0.4575708941376109,scalarization,False,False
0.7951807228915663,0.2503741681575775,-0.002388930879533291,0.24798524379730225,0.78356119108842,cspa_affect,0.78356119108842,0.7866666666666666,0.8428571428571429,0.7375,80,0.909952606635071,0.8495575221238938,0.9795918367346939,98,0.7034482758620689,0.75,0.6623376623376623,77,0.7341772151898734,0.7160493827160493,0.7532467532467533,77,41.0,0.024096384644508362,0.1867469847202301,0.09638553857803345,45.0,0.027108434587717056,0.17469879984855652,0.09337349236011505,optimizer_cspa_affect_seed42,42,validation,optimizer_comparison,False,120.7947633266449,0.7915838903450899,0.2,0.07,0.4575708941376109,scalarization,True,True
0.8012048192771084,0.2129058539867401,0.0296810083091259,0.2425868660211563,0.7897522379842372,multimodal_cagrad,0.7897522379842372,0.7928994082840237,0.7528089887640449,0.8375,80,0.8962264150943396,0.8333333333333334,0.9693877551020408,98,0.723404255319149,0.796875,0.6623376623376623,77,0.7464788732394366,0.8153846153846154,0.6883116883116883,77,35.0,0.0301204826682806,0.1837349385023117,0.10542168468236923,34.0,0.024096384644508362,0.1867469847202301,0.11144578456878662,optimizer_multimodal_cagrad_seed42,42,validation,optimizer_comparison,False,97.56166386604309,0.7965154886776453,0.2,0.07,0.4575708941376109,cagrad,False,False
0.8132530120481928,0.19923433661460876,0.01598151959478855,0.21521586179733276,0.8044414324076277,multimodal_fixed,0.8044414324076277,0.8387096774193549,0.8666666666666667,0.8125,80,0.9038461538461539,0.8545454545454545,0.9591836734693877,98,0.7397260273972602,0.782608695652174,0.7012987012987013,77,0.7354838709677419,0.7307692307692307,0.7402597402597403,77,39.0,0.027108434587717056,0.1897590309381485,0.09036144614219666,45.0,0.01807228848338127,0.1807228922843933,0.11144578456878662,optimizer_multimodal_fixed_seed42,42,validation,optimizer_comparison,False,67.65709352493286,0.8110387332667971,0.2,0.07,0.4575708941376109,scalarization,False,False
0.8012048192771084,0.2463870346546173,0.0023449633736163378,0.24873200058937073,0.792522700525834,multimodal_pcgrad,0.792522700525834,0.7904191616766467,0.7586206896551724,0.825,80,0.9054726368159204,0.883495145631068,0.9285714285714286,98,0.7552447552447552,0.8181818181818182,0.7012987012987013,77,0.7189542483660131,0.7236842105263158,0.7142857142857143,77,33.0,0.0301204826682806,0.20783132314682007,0.11144578456878662,36.0,0.03313253074884415,0.21084336936473846,0.1204819306731224,optimizer_multimodal_pcgrad_seed42,42,validation,optimizer_comparison,False,118.74257493019104,0.799648116325666,0.2,0.07,0.4575708941376109,pcgrad,False,False
0.7319277108433735,0.08161157369613647,-0.04134895280003548,0.040262624621391296,0.7189144545711107,multimodal_noalign,0.7189144545711107,0.7407407407407407,0.7317073170731707,0.75,80,0.9175257731958762,0.9270833333333334,0.9081632653061225,98,0.5714285714285714,0.6,0.5454545454545454,77,0.6459627329192547,0.6190476190476191,0.6753246753246753,77,81.0,0.0060240961611270905,0.0632530152797699,0.0301204826682806,80.0,0.0060240961611270905,0.08734939992427826,0.027108434587717056,smoke_multimodal_noalign_seed42,42,validation,smoke,False,26.679744720458984,0.731674444178427,0.1,0.07,0.5,scalarization,False,False
